"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2023","11200","성동구","11400","성수동1가","1","대지","0013","0117","뚝섬리버빌","20230519","19030","29","41.050000","6","","","2005","오피스텔","중개거래","서울 성동구"
"2023","11650","서초구","10700","반포동","1","대지","0735","0006","반포빌","20230519","17000","17.1","16.200000","3","","","2011","연립다세대","중개거래","서울 서초구"
"2023","11290","성북구","13300","정릉동","1","대지","0800","0020","현대로얄빌라","20230519","27000","76.17","34.750000","1","","","2003","연립다세대","직거래",""
"2023","11530","구로구","10600","고척동","1","대지","0161","0008","하이원팰리스","20230519","19000","28.4","18.380000","2","","","2017","연립다세대","중개거래","서울 구로구"
"2023","11560","영등포구","11200","당산동2가","1","대지","0016","0001","당산대우","20230519","52800","45.55","0.000000","8","","","1999","아파트","중개거래","서울 영등포구"
"2023","11500","강서구","10900","방화동","1","대지","0450","0001","다우하임더프라임아파트","20230519","89000","83.28","0.000000","7","","","2023","아파트","직거래",""
"2023","11350","노원구","10500","상계동","1","대지","0670","0000","상계주공9(고층)","20230519","40000","41.3","0.000000","9","","","1988","아파트","중개거래","서울 노원구"
"2023","11320","도봉구","10500","쌍문동","1","대지","0103","0250","대일맨션1","20230519","19800","37.44","27.130000","2","","","1991","연립다세대","중개거래","서울 도봉구"
"2023","11230","동대문구","10600","장안동","1","대지","0336","0000","장안현대홈타운(336)","20230519","79000","112.78","0.000000","4","","","2003","아파트","직거래",""
"2023","11470","양천구","10300","신월동","1","대지","0148","0019","나우리치빌","20230519","9800","29.93","14.920000","2","","","2012","연립다세대","직거래",""
"2023","11470","양천구","10200","목동","1","대지","0029","0030","서원아트빌B동","20230519","31600","66.33","42.560000","1","","","2002","연립다세대","중개거래","서울 양천구"
"2023","11350","노원구","10600","중계동","1","대지","0109","0008","부강그린빌라트B동","20230519","15000","40.77","27.290000","4","","","1996","연립다세대","직거래",""
"2023","11680","강남구","10600","대치동","1","대지","0670","0000","동부센트레빌","20230519","450000","145.83","0.000000","11","","","2005","아파트","중개거래","서울 강남구"
"2023","11230","동대문구","10600","장안동","1","대지","0466","0005","장안푸르미에","20230519","12500","12.95","0.000000","3","","","2013","아파트","중개거래","서울 노원구"
"2023","11560","영등포구","12400","문래동6가","1","대지","0047","0001","대원","20230518","65500","58.37","0.000000","18","","","1998","아파트","중개거래","서울 영등포구"
"2023","11740","강동구","10600","둔촌동","1","대지","0064","0000","청호뜨레피움퍼스트아파트","20230518","54000","55.94","0.000000","7","","","2016","아파트","중개거래","서울 강동구"
"2023","11350","노원구","10600","중계동","1","대지","0512","0000","중계무지개","20230518","41500","39.96","0.000000","4","","","1991","아파트","중개거래","서울 노원구"
"2023","11305","강북구","10100","미아동","","","","","","20230518","83000","122.64","165.000000","","","","1978","단독다가구","중개거래","서울 강북구"
"2023","11620","관악구","10100","봉천동","1","대지","1684","0001","금강맨션(1684-1)","20230518","28500","47.56","18.570000","1","","","1993","연립다세대","중개거래","서울 관악구"
"2023","11215","광진구","10300","구의동","1","대지","0614","0012","스카이팰리스","20230518","38000","42.08","30.060000","2","","","2016","연립다세대","중개거래","서울 광진구"
"2023","11230","동대문구","10700","청량리동","1","대지","0235","0006","힐스테이트 청량리역","20230518","29510","21.2","29.240000","12","","","2023","오피스텔","중개거래","서울 동대문구"
"2023","11710","송파구","10100","잠실동","1","대지","0022","0000","리센츠","20230518","222000","84.99","0.000000","7","","","2008","아파트","중개거래","서울 송파구"
"2023","11500","강서구","10300","화곡동","1","대지","0926","0004","지석","20230518","35000","76.5","0.000000","6","","","2002","아파트","중개거래","서울 강서구"
"2023","11650","서초구","10800","서초동","1","대지","1642","0014","서초롯데캐슬84","20230518","207101","208.63","0.000000","9","","","2001","아파트","직거래",""
"2023","11470","양천구","10100","신정동","1","대지","0325","0000","목동신시가지11","20230518","103500","51.48","0.000000","14","","","1988","아파트","중개거래","서울 양천구"
"2023","11470","양천구","10100","신정동","1","대지","0963","0032","더테라스1","20230518","40250","41.94","25.600000","4","","","2015","연립다세대","중개거래","서울 양천구"
"2023","11470","양천구","10200","목동","1","대지","0965","0000","목동롯데캐슬마에스트로","20230518","94500","59.98","0.000000","7","","","2019","아파트","중개거래","서울 양천구"
"2023","11680","강남구","10100","역삼동","1","대지","0832","0003","강남역 쉐르빌","20230518","24500","22.65","32.390000","14","","","2014","오피스텔","중개거래","서울 강남구"
"2023","11305","강북구","10400","우이동","1","대지","0020","0002","우림빌라","20230518","15400","41.4","25.520000","3","","","1994","연립다세대","중개거래","서울 강북구, 서울 성북구"
"2023","11380","은평구","11400","진관동","1","대지","0002","0000","상림마을6단지푸르지오(606~614동)BL1-7","20230518","70000","84.84","0.000000","2","","","2008","아파트","중개거래","서울 은평구"
"2023","11305","강북구","10100","미아동","1","대지","1369","0000","꿈의숲해링턴플레이스","20230518","86000","84.67","0.000000","2","","","2019","아파트","중개거래","서울 강북구"
"2023","11470","양천구","10100","신정동","1","대지","0923","0010","블루스카이빌","20230518","23900","29.81","20.030000","2","","","2016","연립다세대","중개거래","서울 양천구"
"2023","11350","노원구","10300","공릉동","1","대지","0714","0000","삼익4단지아파트","20230518","41000","39.6","0.000000","11","","","1994","아파트","중개거래","서울 노원구"
"2023","11620","관악구","10100","봉천동","1","대지","1717","0000","관악푸르지오","20230518","60000","84.2","0.000000","22","","","2004","아파트","직거래",""
"2023","11440","마포구","10200","공덕동","1","대지","0030","0010","솔리스타","20230518","17500","18.79","25.900000","9","","","2018","오피스텔","중개거래","서울 마포구"
"2023","11110","종로구","17500","숭인동","1","대지","0313","0017","우평 원더라움 스투디오","20230518","33000","24.68","35.820000","12","","","2022","오피스텔","직거래",""
"2023","11260","중랑구","10200","상봉동","1","대지","0190","0049","로얄팰리스","20230518","36000","27.48","17.580000","3","","","2020","연립다세대","중개거래","서울 강북구"
"2023","11350","노원구","10400","하계동","1","대지","0271","0003","극동","20230518","74500","84.91","0.000000","2","","","1988","아파트","중개거래","서울 노원구"
"2023","11260","중랑구","10300","중화동","1","대지","0315","0003","더하우스도도","20230518","28500","29.99","21.390000","3","","","2022","연립다세대","직거래",""
"2023","11410","서대문구","11100","홍제동","1","대지","0456","0000","성원","20230518","42300","41.5","0.000000","4","","","1998","아파트","중개거래","서울 서대문구"
"2023","11410","서대문구","10900","현저동","1","대지","1019","0000","독립문파크빌","20230518","51500","59.4","0.000000","3","","","2000","아파트","중개거래","서울 종로구"
"2023","11200","성동구","10700","행당동","1","대지","0347","0000","대림e-편한세상","20230518","54700","59.96","0.000000","14","","","2000","아파트","직거래",""
"2023","11230","동대문구","10400","전농동","1","대지","0620","0047","청량리역 롯데캐슬 SKY-L65","20230518","103975","84.98","0.000000","29","분양권","","0","아파트","중개거래","서울 강남구"
"2023","11440","마포구","12300","망원동","1","대지","0429","0004","대성1","20230518","64500","59.77","0.000000","3","","","1994","아파트","중개거래","서울 마포구"
"2023","11305","강북구","10300","수유동","1","대지","0486","0778","우광타운(13)","20230518","9000","30.11","25.500000","3","","","1990","연립다세대","직거래",""
"2023","11410","서대문구","11700","연희동","1","대지","0740","0000","성원","20230518","111000","115.06","0.000000","13","","","2001","아파트","중개거래","서울 서대문구"
"2023","11545","금천구","10300","시흥동","1","대지","0930","0000","청명주택","20230518","20000","51.47","24.230000","3","","","2003","연립다세대","직거래",""
"2023","11500","강서구","10300","화곡동","1","대지","0102","0055","골든빌(102-55)","20230518","25000","62.37","28.300000","1","","","2001","연립다세대","중개거래","서울 강서구"
"2023","11260","중랑구","10300","중화동","1","대지","0315","0003","더하우스도도","20230518","28500","29.99","21.390000","2","","","2022","연립다세대","직거래",""
"2023","11350","노원구","10300","공릉동","1","대지","0320","0112","서연하우스","20230518","28000","50.16","29.780000","3","","","2013","연립다세대","중개거래","서울 노원구"
"2023","11740","강동구","10600","둔촌동","1","대지","0170","0001","올림픽파크 포레온","20230518","156532","84.99","0.000000","13","입주권","","0","아파트","중개거래","서울 강동구"
